"target","feature_1","feature_2","feature_3","feature_4"
99.5260034678096,54.065572633408,420.288843223834,0.176438224967569,5.79501449503005
790.776567440011,36.2370532238856,1410.49351628774,0.550864591961727,4.33417144836858
351.539869140562,9.25569161772728,1019.87044056928,0.201110324589536,3.86322673782706
125.629833456608,75.9755255188793,938.305231082915,0.00811584782786667,3.91868915315717
215.315157917223,76.0819946881384,303.371371556472,0.722725574625656,2.00969520164654
960.100265421242,90.3260845225304,1084.16831366258,0.925620419438928,1.93042182736099
1636.11231192437,96.6282786102965,1591.55512804915,0.925581137416884,3.88753119762987
9.44002844662153,51.5256622806191,432.269312730706,0.189729635138065,8.52420596312732
426.348498855264,54.9480673857033,991.44221295984,0.354583374923095,10.1900174273178
155.775983795321,16.3719896925613,1220.10414255858,0.0957017710898072,10.8472131602466
135.325027070152,16.4596953662112,1404.67412896347,0.0762725553940982,3.78059824835509
228.893119252584,78.6332777468488,432.301877140859,0.190189280314371,4.38460028637201
177.379036648127,75.1113419653848,1050.95211133157,0.264872304862365,1.50685004564002
95.1799707901672,78.4214704297483,446.839575024386,0.122134932782501,1.87340112775564
41.2270707355247,65.4354914557189,627.856545986897,0.00791243277490139,4.37336857337505
-240.415994185697,37.810439732857,388.82232819078,0.0237201720010489,3.51038138521835
172.426543940547,0.856696744449437,286.281146910189,0.393437251215801,4.62837523920462
332.743012787344,95.5329553689808,546.42539886922,0.161100688390434,8.42127480218187
116.581610631457,83.8616147870198,683.730683022007,0.369342118036002,8.06643337383866
876.527391507513,21.3424937566742,1520.85785864902,0.439717847853899,8.79732819413766
356.454384913243,49.4713556254283,328.119437797453,0.997099230298772,5.0124857914634
745.41504408773,63.6244256282225,694.074339718198,0.819249000633135,10.9628168414347
349.93435089057,92.109139310196,655.306186351056,0.683323222678155,4.31007475499064
675.855892835506,1.17440407630056,896.513158342079,0.658241947181523,1.85207515163347
838.018523676949,26.7402917146683,1516.2027200197,0.600403723074123,9.54467647150159
-3.30232425270341,43.5572101734579,651.728646901092,0.107084272429347,6.23029755335301
714.483163233444,82.9467094736174,1037.48525289258,0.638079298660159,10.9703446263447
508.020939494848,87.0944038499147,1278.53895706304,0.260211203945801,5.2188735306263
484.508237429822,25.1068959478289,763.983326361357,0.581881184829399,3.28629268705845
1370.31803499514,32.4358248384669,1472.16113593746,0.973211672157049,2.03561205090955
1505.63851756507,30.6237811921164,1606.59898523064,0.839522903552279,9.98880843538791
494.425938267916,18.4282035101205,807.077861781049,0.659170150291175,3.53843815764412
345.06269542547,67.9977399529889,581.66162121783,0.402259134454653,5.13355544442311
