"target","feature_01","feature_02","feature_03","feature_04","feature_05","feature_06","feature_07","feature_08","feature_09","feature_10"
0,0.47126973234117,0.161563390865922,0.0423228598665446,0.0547081066761166,0.833834350341931,0.821475565433502,0.565309972269461,0.661955796647817,0.958132490282878,0.0141343679279089
0,0.224418408004567,0.10550696332939,0.470853390172124,0.767692612484097,0.316545225447044,0.538827325217426,0.056660323869437,0.369019927922636,0.921540251467377,0.99687116057612
0,0.12781465658918,0.43768039252609,0.876224666368216,0.149506237125024,0.722719562938437,0.187390920706093,0.133096844889224,0.982051748549566,0.14344907971099,0.11205220897682
1,0.279683512402698,0.0385207461658865,0.949819611851126,0.966848894488066,0.897089981939644,0.598579708719626,0.852660208242014,0.460790755692869,0.842280742479488,0.875810230849311
0,0.816106060286984,0.958676974289119,0.756004152819514,0.626688059419394,0.11333941295743,0.498845857335255,0.026842795079574,0.326765479752794,0.454723265720531,0.481923591578379
0,0.0576129928231239,0.507742134621367,0.926369913853705,0.106133956462145,0.5914758045692,0.417184229940176,0.822720689233392,0.541630261344835,0.371317954966798,0.0230530931148678
0,0.802829249529168,0.362307280069217,0.556916653178632,0.187042614677921,0.381353316828609,0.422628513304517,0.319084324408323,0.136695222230628,0.25986830284819,0.945068875560537
0,0.104387835366651,0.879478280898184,0.619347434490919,0.821542461169884,0.341145308921114,0.856193069601431,0.796657431172207,0.0269944875035435,0.297966805286705,0.66916779242456
1,0.766606018645689,0.754475091584027,0.932257000356913,0.653090972686186,0.655885818181559,0.012719220481813,0.703463375801221,0.298412176780403,0.826557470951229,0.823177456622943
0,0.304810566361994,0.759509253315628,0.671142858918756,0.112306555267423,0.567313884617761,0.591229783371091,0.96824754960835,0.34383637458086,0.620413665659726,0.606525572016835
1,0.769287420902401,0.889600470429286,0.0513235786929727,0.593493736349046,0.0456702790688723,0.683789833448827,0.178512173006311,0.313911259407178,0.972495817346498,0.796528300736099
0,0.54065572633408,0.180350180482492,0.176438224967569,0.479501449503005,0.416149206925184,0.456471370067447,0.746428098995239,0.32604951527901,0.344963891431689,0.0484406258910894
0,0.362370532238856,0.786488520447165,0.550864591961727,0.333417144836858,0.237925201654434,0.947672369657084,0.753130596363917,0.550829376326874,0.157196833984926,0.847224932862446
0,0.0925569161772728,0.547374699730426,0.201110324589536,0.286322673782706,0.841458009323105,0.449508185032755,0.546796278795227,0.43778996146284,0.321750394301489,0.545153429033235
1,0.759755255188793,0.497445829445496,0.00811584782786667,0.291868915315717,0.399631769396365,0.115833819145337,0.936005328549072,0.470237397123128,0.707839012611657,0.316952387569472
0,0.760819946881384,0.108780974522233,0.722725574625656,0.100969520164654,0.188099123770371,0.775606601499021,0.46822053194046,0.821872825268656,0.726388467242941,0.769326283596456
1,0.903260845225304,0.586733639473096,0.925620419438928,0.0930421827360988,0.158276429399848,0.951493379659951,0.577152162557468,0.359736897982657,0.513500444823876,0.949379666009918
0,0.966282786102965,0.897322560893372,0.925581137416884,0.288753119762987,0.0687433227431029,0.941862515173852,0.197207005694509,0.4496574413497,0.0464946771971881,0.538966608000919
0,0.515256622806191,0.187683837953955,0.189729635138065,0.752420596312732,0.177717034006491,0.581036351853982,0.955172905931249,0.0202564743813127,0.376066180877388,0.263676789822057
1,0.549480673857033,0.529972803778946,0.354583374923095,0.91900174273178,0.61416470981203,0.365741334157065,0.575545991770923,0.0522956519853324,0.166323410579935,0.650330294854939
1,0.163719896925613,0.669944636058062,0.0957017710898072,0.984721316024661,0.670120371738449,0.917122857877985,0.609519989229739,0.226272165309638,0.613535047974437,0.0838520592078567
0,0.164596953662112,0.782926273299381,0.0762725553940982,0.278059824835509,0.631060025421903,0.764536429662257,0.448101761983708,0.397511108079925,0.376243210397661,0.637900049099699
0,0.786332777468488,0.187703771749511,0.190189280314371,0.338460028637201,0.371903298189864,0.195498197106645,0.2839962746948,0.0568952462635934,0.365275678457692,0.398413485148922
1,0.751113419653848,0.566400859504938,0.264872304862365,0.0506850045640022,0.62707023974508,0.948911114130169,0.824469829909503,0.655176931060851,0.357944460120052,0.899621039628983
0,0.784214704297483,0.196602796670049,0.122134932782501,0.0873401127755642,0.391859464580193,0.753599951043725,0.437275900738314,0.385993782896549,0.546423939755186,0.953518685419112
1,0.654354914557189,0.307409510947764,0.00791243277490139,0.337336857337505,0.804218268487602,0.984353975392878,0.764994169818237,0.553472378756851,0.340710382908583,0.825631512561813
0,0.37810439732857,0.161088444292545,0.0237201720010489,0.251038138521835,0.900453866925091,0.280397004447877,0.993582940893248,0.244482947979122,0.706423385301605,0.00545047898776829
0,0.00856696744449437,0.0983194601722062,0.393437251215801,0.362837523920462,0.994441031944007,0.86228602565825,0.754478028742597,0.117988848360255,0.453408979810774,0.439583161845803
1,0.955329553689808,0.257562704849988,0.161100688390434,0.742127480218187,0.61951672937721,0.246813047677279,0.85799824888818,0.431723502697423,0.873677298892289,0.504818623652682
1,0.838616147870198,0.341611992102116,0.369342118036002,0.706643337383866,0.0625416222028434,0.211415415629745,0.498732818523422,0.677063223207369,0.75341538223438,0.293775367317721
1,0.213424937566742,0.854046330554411,0.439717847853899,0.779732819413766,0.898612051503733,0.647460348671302,0.633906983071938,0.411937424214557,0.0994749944657087,0.975056123686954
0,0.494713556254283,0.123930117115378,0.997099230298772,0.40124857914634,0.327039179392159,0.781468120869249,0.290370176546276,0.230768394656479,0.444903689436615,0.129575141705573
1,0.636244256282225,0.347943700151518,0.819249000633135,0.996281684143469,0.849302841816097,0.905401350697502,0.587581250583753,0.821015306515619,0.821164443390444,0.349783336743712
0,0.92109139310196,0.32421237998642,0.683323222678155,0.331007475499064,0.225690545281395,0.12185800075531,0.652444935170934,0.259593660710379,0.389239066746086,0.589243486290798
0,0.0117440407630056,0.471863464219496,0.658241947181523,0.0852075151633471,0.747097592335194,0.623247648589313,0.527251561405137,0.133485401514918,0.198751223972067,0.818788434844464
0,0.267402917146683,0.851196760078892,0.600403723074123,0.854467647150159,0.384495019679889,0.991197845432907,0.471349126426503,0.852010504342616,0.799831631360576,0.133452284615487
1,0.435572101734579,0.322022445034236,0.107084272429347,0.523029755335301,0.377015696372837,0.307768640574068,0.620738753816113,0.254341755993664,0.0779051634017378,0.0737902438268065
1,0.829467094736174,0.558157332241535,0.638079298660159,0.997034462634474,0.469690654892474,0.0052642161026597,0.549397327704355,0.00174302258528769,0.0397846712730825,0.0113817343953997
1,0.870944038499147,0.705714595969766,0.260211203945801,0.42188735306263,0.678703597281128,0.894735946319997,0.934303809190169,0.191120418952778,0.00384143739938736,0.131013175472617
0,0.251068959478289,0.390737395500764,0.581881184829399,0.228629268705845,0.841943484963849,0.89134175167419,0.954571317182854,0.908989654621109,0.139857647009194,0.206139177083969
1,0.324358248384669,0.824237391585484,0.973211672157049,0.103561205090955,0.683890469372272,0.380885726772249,0.731000675819814,0.447171937674284,0.798171022674069,0.165123145096004
1,0.306237811921164,0.906531423330307,0.839522903552279,0.898880843538791,0.83265089080669,0.835892898961902,0.990421225549653,0.941995087079704,0.566685686586425,0.518219972960651
0,0.184282035101205,0.417117042932659,0.659170150291175,0.253843815764412,0.994397434871644,0.791383729781955,0.535781697370112,0.620003169169649,0.991283517563716,0.47321644728072
0,0.679977399529889,0.279132008552551,0.402259134454653,0.413355544442311,0.732740761479363,0.889496697112918,0.629884056048468,0.316419559996575,0.230601692106575,0.529963170411065
